区分,薬価基準収載医薬品コード,成分名,規格,Unnamed: 4,Unnamed: 5,Unnamed: 6,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
外用薬,2399712E1045,ドミフェン臭化物,０．５ｍｇ１錠,,,,オラドールＳトローチ０．５ｍｇ,日医工岐阜工場,,,,8.9,,
外用薬,2399712E1053,ドミフェン臭化物,０．５ｍｇ１錠,,,,オラドールトローチ０．５ｍｇ,日医工岐阜工場,,,,8.9,,
外用薬,2399713E1066,アズレンスルホン酸ナトリウム水和物,５ｍｇ１錠,,,,アズノールＳＴ錠口腔用５ｍｇ,日本新薬,,先発品,,10.9,,
外用薬,2399714J1018,ドンペリドン,１０ｍｇ１個,,,,ドンペリドン１０ｍｇ坐剤,,後発品,,,23.7,,
外用薬,2399714J1026,ドンペリドン,１０ｍｇ１個,,,,ナウゼリン坐剤１０,協和キリン,,先発品,○,33.4,,
外用薬,2399714J2014,ドンペリドン,３０ｍｇ１個,,,,ドンペリドン３０ｍｇ坐剤,,後発品,,,36.9,,
外用薬,2399714J2022,ドンペリドン,３０ｍｇ１個,,,,ナウゼリン坐剤３０,協和キリン,,先発品,○,52.8,,
外用薬,2399714J2073,ドンペリドン,３０ｍｇ１個,,,,ドンペリドン坐剤３０ｍｇ「日新」,日新製薬（山形）,後発品,,,41.9,,
外用薬,2399714J3029,ドンペリドン,６０ｍｇ１個,,,,ナウゼリン坐剤６０,協和キリン,,先発品,,76.5,,
外用薬,2399715J1020,メサラジン,１ｇ１個,,,,ペンタサ坐剤１ｇ,フェリング・ファーマ,,先発品,,186.6,,
外用薬,2399715X1023,メサラジン,１ｇ１個,,,,ペンタサ注腸１ｇ,フェリング・ファーマ,,先発品,,343.6,,
外用薬,2399715X1031,メサラジン,１ｇ１個,,,,メサラジン注腸１ｇ「ＪＧ」,日本ジェネリック,後発品,,,342.4,R8.3.31まで,
外用薬,2399715X1040,メサラジン,１ｇ１個,,,,メサラジン注腸１ｇ「ケンエー」,健栄製薬,★,,,426.5,,
外用薬,2399716K1020,ブデソニド,４８ｍｇ３０．８ｇ１瓶,,,,レクタブル２ｍｇ注腸フォーム１４回,ＥＡファーマ,,先発品,,4538.8,,
外用薬,2399800X1033,クロルヘキシジン塩酸塩・ジフェンヒドラミン配合剤,１ｇ,,,,デスパコーワ口腔用クリーム,興和,,,,25.7,,
外用薬,2399801E1037,リン酸二カリウム・無機塩類配合剤,５０ｇ１個,,,,サリベートエアゾール,帝人ファーマ,,先発品,,369.1,,
外用薬,2399975X1013,チョウジ油,１ｍＬ,局,,,チョウジ油,,,,,9.0,,
外用薬,2419700R1030,デスモプレシン酢酸塩水和物,１２５μｇ１瓶,,,,デスモプレシン点鼻スプレー２．５μｇ「フェリング」,フェリング・ファーマ,,先発品,,2257.5,,
外用薬,2419700R2029,デスモプレシン酢酸塩水和物,５００μｇ１瓶,,,,デスモプレシン・スプレー１０協和,フェリング・ファーマ,,先発品,○,3057.0,R8.3.31まで,
外用薬,2419700R2037,デスモプレシン酢酸塩水和物,５００μｇ１瓶,,,,デスモプレシン点鼻スプレー０．０１％「ＩＬＳ」,ＩＬＳ,後発品,,,2569.3,R8.3.31まで,
外用薬,2451700Q1016,アドレナリン,０．１％１ｍＬ,局,,,アドレナリン液,,,,,12.0,,
外用薬,2451700R1020,アドレナリン,１ｍｇ０．１ｍＬ１瓶,,,,ネフィー点鼻液１ｍｇ,アルフレッサファーマ,,先発品,,22975.3,,R7.11.12収載
外用薬,2451700R2026,アドレナリン,２ｍｇ０．１ｍＬ１瓶,,,,ネフィー点鼻液２ｍｇ,アルフレッサファーマ,,先発品,,24672.1,,R7.11.12収載
外用薬,2454700J1028,ベタメタゾン,０．５ｍｇ１個,,,,リンデロン坐剤０．５ｍｇ,シオノギファーマ,,先発品,,38.5,,
外用薬,2454700J2024,ベタメタゾン,１ｍｇ１個,,,,リンデロン坐剤１．０ｍｇ,シオノギファーマ,,先発品,,51.3,,
外用薬,2454701X1033,ベタメタゾンリン酸エステルナトリウム,３．９５ｍｇ１個,,,,ステロネマ注腸３ｍｇ,日医工,後発品,,,319.5,,
外用薬,2454701X2030,ベタメタゾンリン酸エステルナトリウム,１．９７５ｍｇ１個,,,,ステロネマ注腸１．５ｍｇ,日医工,後発品,,,271.7,,
外用薬,2456700X1025,プレドニゾロンリン酸エステルナトリウム,２０ｍｇ１個,,,,プレドネマ注腸２０ｍｇ,杏林製薬,後発品,,,384.9,R8.3.31まで,
外用薬,2473700M1020,エストラジオール,１ｍｇ１包,,,,ディビゲル１ｍｇ,オリオンファーマ・ジャパン,,先発品,,34.3,,
外用薬,2473700M2026,エストラジオール,０．０６％１ｇ,,,,ル・エストロジェル０．０６％,富士製薬工業,,先発品,,19.5,,
外用薬,2473700S2076,エストラジオール,（０．７２ｍｇ）９ｃ㎡１枚,,,,エストラーナテープ０．７２ｍｇ,久光製薬,,先発品,,74.5,,
外用薬,2473700S5024,エストラジオール,（０．０９ｍｇ）１．１２５ｃ㎡１枚,,,,エストラーナテープ０．０９ｍｇ,久光製薬,,先発品,,86.6,,
外用薬,2473700S6020,エストラジオール,（０．１８ｍｇ）２．２５ｃ㎡１枚,,,,エストラーナテープ０．１８ｍｇ,久光製薬,,先発品,,126.2,,
外用薬,2473700S7027,エストラジオール,（０．３６ｍｇ）４．５ｃ㎡１枚,,,,エストラーナテープ０．３６ｍｇ,久光製薬,,先発品,,52.3,,
外用薬,2477700H1020,プロゲステロン,２００ｍｇ１カプセル,,,,ウトロゲスタン腟用カプセル２００ｍｇ,富士製薬工業,,先発品,,361.2,,
外用薬,2477700H2027,プロゲステロン,１００ｍｇ１錠,,,,ルティナス腟錠１００ｍｇ,フェリング・ファーマ,,先発品,,361.2,,
外用薬,2477700H3023,プロゲステロン,４００ｍｇ１個,,,,ルテウム腟用坐剤４００ｍｇ,あすか製薬,,先発品,,541.9,,
外用薬,2477700H4020,プロゲステロン,９０ｍｇ１管,,,,ワンクリノン腟用ゲル９０ｍｇ,メルクバイオファーマ,,先発品,,1083.8,,
外用薬,2482800S1026,エストラジオール・酢酸ノルエチステロン,１枚,,,,メノエイドコンビパッチ,久光製薬,,先発品,,226.1,,
外用薬,2492700R1022,グルカゴン,３ｍｇ１瓶,,,,バクスミー点鼻粉末剤３ｍｇ,グローバルレギュラトリーパートナーズ,,先発品,,8368.6,,
外用薬,2499700H1036,ゲメプロスト,１ｍｇ１個,,,,プレグランディン腟坐剤１ｍｇ,小野薬品工業,,先発品,,3947.5,,
外用薬,2499701R1010,ブセレリン酢酸塩,１５．７５ｍｇ１０ｍＬ１瓶,,,,ブセレリン酢酸塩１５．７５ｍｇ１０ｍＬ点鼻液,,後発品,,,4757.6,,
外用薬,2499701R1052,ブセレリン酢酸塩,１５．７５ｍｇ１０ｍＬ１瓶,,,,スプレキュア点鼻液０．１５％,クリニジェン,,先発品,○,7014.1,R8.3.31まで,
外用薬,2499702Q1043,ナファレリン酢酸塩水和物,１０ｍｇ５ｍＬ１瓶,,,,ナサニール点鼻液０．２％,ファイザー,,先発品,,4915.1,,
外用薬,2519700Q1030,Ｄ－ソルビトール,３％３Ｌ１袋,,,,ウロマチックＳ泌尿器科用灌流液３％,バクスター・ジャパン,,先発品,,898.2,,
外用薬,2521701H1050,クロラムフェニコール,１００ｍｇ１錠,,,,クロマイ腟錠１００ｍｇ,アルフレッサファーマ,,先発品,,71.7,,
外用薬,2521701H1068,クロラムフェニコール,１００ｍｇ１錠,,,,クロラムフェニコール腟錠１００ｍｇ「Ｆ」,富士製薬工業,,,,71.7,,
外用薬,2529700X1015,プロテイン銀,１ｇ,局,,,プロテイン銀,,,,,114.5,,
外用薬,2529701H1058,エストリオール,０．５ｍｇ１錠,,,,エストリール腟錠０．５ｍｇ,持田製薬,,,,15.7,,
外用薬,2529701H2046,エストリオール,１ｍｇ１錠,,,,ホーリンＶ腟用錠１ｍｇ,あすか製薬,,,,22.9,,
外用薬,2529702H1087,クロトリマゾール,１００ｍｇ１錠,,,,クロトリマゾール腟錠１００ｍｇ「Ｆ」,富士製薬工業,後発品,,,24.2,,
外用薬,2529704J1045,ミコナゾール硝酸塩,１００ｍｇ１個,,,,フロリード腟坐剤１００ｍｇ,持田製薬,,先発品,,38.1,,
外用薬,2529706H1050,チニダゾール,２００ｍｇ１個,,,,チニダゾール腟錠２００ｍｇ「Ｆ」,富士製薬工業,後発品,,,49.3,,
外用薬,2529707H1063,メトロニダゾール,２５０ｍｇ１錠,,,,フラジール腟錠２５０ｍｇ,富士製薬工業,,,,54.3,,
外用薬,2529708J1051,イソコナゾール硝酸塩,１００ｍｇ１個,,,,イソコナゾール硝酸塩腟錠１００ｍｇ「Ｆ」,富士製薬工業,後発品,,,42.9,,
外用薬,2529708J2015,イソコナゾール硝酸塩,３００ｍｇ１個,,,,イソコナゾール硝酸塩３００ｍｇ腟錠,,後発品,,,142.6,,
外用薬,2529708J2058,イソコナゾール硝酸塩,３００ｍｇ１個,,,,アデスタン腟錠３００ｍｇ,バイエル薬品,,先発品,○,170.0,,
外用薬,2529709H1011,オキシコナゾール硝酸塩,１００ｍｇ１錠,,,,オキシコナゾール硝酸塩１００ｍｇ腟錠,,後発品,,,39.3,,
外用薬,2529709H1046,オキシコナゾール硝酸塩,１００ｍｇ１錠,,,,オキナゾール腟錠１００ｍｇ,田辺ファーマ,,先発品,○,43.0,,
外用薬,2529709H2018,オキシコナゾール硝酸塩,６００ｍｇ１錠,,,,オキシコナゾール硝酸塩６００ｍｇ腟錠,,後発品,,,238.4,,
外用薬,2529709H2042,オキシコナゾール硝酸塩,６００ｍｇ１錠,,,,オキナゾール腟錠６００ｍｇ,田辺ファーマ,,先発品,○,271.2,,
外用薬,2529710X1027,レボノルゲストレル,１個,,,,ミレーナ５２ｍｇ,バイエル薬品,,先発品,,26206.7,,
外用薬,2559805J1020,ヒドロコルチゾン・フラジオマイシン配合剤,１個,,,,プロクトセディル坐薬,ジェイドルフ製薬,,,,27.9,,
外用薬,2559806M1021,ヒドロコルチゾン・フラジオマイシン配合剤,１ｇ,,,,プロクトセディル軟膏,ＥＡファーマ,,,,19.4,,
外用薬,2559806M1030,ヒドロコルチゾン・フラジオマイシン配合剤,１ｇ,,,,ヘモレックス軟膏,ジェイドルフ製薬,後発品,,,21.3,,
外用薬,2559807J1020,リドカイン配合剤,１個,,,,ヘルミチンＳ坐剤,長生堂製薬,,,,20.8,,
外用薬,2559808M1020,大腸菌死菌・ヒドロコルチゾン,１ｇ,,,,強力ポステリザン（軟膏）,マルホ,,,,20.4,,
外用薬,2559808M1039,大腸菌死菌・ヒドロコルチゾン,１ｇ,,,,ヘモポリゾン軟膏,ジェイドルフ製薬,後発品,,,20.4,,
外用薬,2559811J1018,ロートエキス・タンニン,１個,局,,,ロートエキス・タンニン坐剤,,,,,25.9,,
外用薬,2559813J1033,トリベノシド・リドカイン,１個,,,,ボラザＧ坐剤,天藤製薬,,先発品,,35.6,,
外用薬,2559813M1021,トリベノシド・リドカイン,１ｇ,,,,ボラザＧ軟膏,天藤製薬,,先発品,,28.2,,
外用薬,2559814J1046,ジフルコルトロン吉草酸エステル・リドカイン,１個,,,,ネイサート坐剤,日新製薬（山形）,後発品,,,20.9,,
外用薬,2559814J1062,ジフルコルトロン吉草酸エステル・リドカイン,１個,,,,ネリザ坐剤,ジェイドルフ製薬,後発品,,,22.9,,
外用薬,2559814M1042,ジフルコルトロン吉草酸エステル・リドカイン,１ｇ,,,,ネリザ軟膏,ジェイドルフ製薬,後発品,,,24.2,R8.3.31まで,
外用薬,2590700S1025,オキシブチニン塩酸塩,７３．５ｍｇ１枚,,,,ネオキシテープ７３．５ｍｇ,久光製薬,,先発品,,135.1,,
外用薬,2590701X1027,ジメチルスルホキシド,５０％５０ｍＬ１瓶,,,,ジムソ膀胱内注入液５０％,杏林製薬,,先発品,,11206.9,,
外用薬,2611700Q1038,次亜塩素酸ナトリウム,６％１０ｇ,,,,次亜塩６％「ヨシダ」,吉田製薬,後発品,,,6.8,,
外用薬,2611700Q1046,次亜塩素酸ナトリウム,６％１０ｇ,,,,テキサント消毒液６％,シオエ製薬,,,,6.8,,
外用薬,2611700Q2034,次亜塩素酸ナトリウム,１０％１０ｇ,,,,ハイポライト消毒液１０％,サンケミファ,後発品,,,6.8,,
外用薬,2611700Q3030,次亜塩素酸ナトリウム,１％１０ｇ,,,,ヤクラックスＤ液１％,ヤクハン製薬,後発品,,,6.8,,
外用薬,2612700X1013,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ,,,,,11.8,,
外用薬,2612700X1072,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ「ケンエー」,健栄製薬,,,,16.5,,
外用薬,2612700X1080,希ヨードチンキ,１０ｍＬ,局,,※,希ヨードチンキ（小堺）,小堺製薬,,,,16.5,,
外用薬,2612700X1137,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ「司生堂」,司生堂製薬,,,,16.5,,
外用薬,2612700X1153,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ「タイセイ」,大成薬品工業,,,,16.5,,
外用薬,2612700X1188,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ「東海」,東海製薬,,,,16.5,,
外用薬,2612700X1250,希ヨードチンキ,１０ｍＬ,局,,※,希ヨードチンキ（山善）,山善製薬,,,,16.5,,
外用薬,2612700X1315,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ「ニッコー」,日興製薬,,,,17.7,,
外用薬,2612700X1382,希ヨードチンキ,１０ｍＬ,局,,,希ヨードチンキ「東豊」,東豊薬品,,,,16.5,,
外用薬,2612701N1033,ポビドンヨード,５％１０ｇ,,,,産婦人科用イソジンクリーム５％,ｉＮｏｖａ　Ｐｈａｒｍａｃｅｕｔｉｃａｌｓ　Ｊａｐａｎ,,,,63.6,,
外用薬,2612701Q1099,ポビドンヨード,７．５％１０ｍＬ,,,,ポピヨドンスクラブ７．５％,吉田製薬,後発品,,,23.4,,
外用薬,2612701Q1102,ポビドンヨード,７．５％１０ｍＬ,,,,イソジンスクラブ液７．５％,ｉＮｏｖａ　Ｐｈａｒｍａｃｅｕｔｉｃａｌｓ　Ｊａｐａｎ,,準先発品,○,36.6,,
外用薬,2612701Q1137,ポビドンヨード,７．５％１０ｍＬ,,,,ポビドンヨードスクラブ液７．５％「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,16.9,,
外用薬,2612701Q1145,ポビドンヨード,７．５％１０ｍＬ,,,,ポビドンヨードスクラブ液７．５％「ケンエー」,健栄製薬,後発品,,,16.2,,
外用薬,2612701Q2109,ポビドンヨード,１０％１０ｇ,,,,イソジンゲル１０％,ｉＮｏｖａ　Ｐｈａｒｍａｃｅｕｔｉｃａｌｓ　Ｊａｐａｎ,,準先発品,○,42.2,,
外用薬,2612701Q2117,ポビドンヨード,１０％１０ｇ,,,,ポピヨドンゲル１０％,吉田製薬,後発品,,,35.0,,
外用薬,2612701Q2141,ポビドンヨード,１０％１０ｇ,,,,ポビドンヨードゲル１０％「イワキ」,岩城製薬,後発品,,,35.0,R8.3.31まで,
外用薬,2612701Q2150,ポビドンヨード,１０％１０ｇ,,,,ポビドンヨードゲル１０％「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,後発品,,,32.7,R8.3.31まで,
外用薬,2612701Q2168,ポビドンヨード,１０％１０ｇ,,,,ポビドンヨードゲル１０％「ケンエー」,健栄製薬,後発品,,,32.7,,
外用薬,2612701Q3113,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード液１０％「メタル」,中北薬品,後発品,,,13.9,,
外用薬,2612701Q3318,ポビドンヨード,１０％１０ｍＬ,,,,イソジン液１０％,ｉＮｏｖａ　Ｐｈａｒｍａｃｅｕｔｉｃａｌｓ　Ｊａｐａｎ,,準先発品,○,24.2,,
外用薬,2612701Q3334,ポビドンヨード,１０％１０ｍＬ,,,,ポピヨドン液１０％,吉田製薬,後発品,,,13.9,,
外用薬,2612701Q3393,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード外用液１０％「東海」,大成薬品工業,後発品,,,13.1,,
外用薬,2612701Q3407,ポビドンヨード,１０％１０ｍＬ,,,,ポピラール消毒液１０％,日興製薬,後発品,,,13.9,,
外用薬,2612701Q3415,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード外用液１０％「オオサキ」,オオサキメディカル,後発品,,,10.9,,
外用薬,2612701Q3431,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード消毒用液１０％「ＮＰ」,ニプロ,後発品,,,13.1,R8.3.31まで,
外用薬,2612701Q3440,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード外用液１０％「日新」,日新製薬（山形）,後発品,,,12.1,,
外用薬,2612701Q3466,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード外用液１０％「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,13.1,,
外用薬,2612701Q3474,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード消毒液１０％「ケンエー」,健栄製薬,後発品,,,13.1,,
外用薬,2612701Q3482,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード外用液１０％「イワキ」,岩城製薬,後発品,,,10.9,,
外用薬,2612701Q3490,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード消毒液１０％「カネイチ」,兼一薬品工業,後発品,,,13.1,,
外用薬,2612701Q3504,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨード消毒液１０％「シオエ」,シオエ製薬,後発品,,,13.9,,
外用薬,2612701Q4055,ポビドンヨード,１０％１０ｍＬ,,,,イソジンフィールド液１０％,ｉＮｏｖａ　Ｐｈａｒｍａｃｅｕｔｉｃａｌｓ　Ｊａｐａｎ,,,,36.4,,
外用薬,2612701Q4063,ポビドンヨード,１０％１０ｍＬ,,,,ポピヨドンフィールド１０％,吉田製薬,後発品,,,18.6,,
外用薬,2612701Q4071,ポビドンヨード,１０％１０ｍＬ,,,,ポビドンヨードフィールド外用液１０％「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,14.7,,
外用薬,2612701Q5027,ポビドンヨード,１０％１０ｍＬ１管,,,,ポビドンヨード液１０％消毒用アプリケータ「オーツカ」１０ｍＬ,大塚製薬工場,後発品,,,10.9,,
外用薬,2612701Q6023,ポビドンヨード,１０％２５ｍＬ１管,,,,ポビドンヨード液１０％消毒用アプリケータ「オーツカ」２５ｍＬ,大塚製薬工場,後発品,,,16.8,,
外用薬,2612701Q6031,ポビドンヨード,１０％２５ｍＬ１管,,,,ポビドンヨード液１０％消毒用カートリッジ「オーツカ」２５ｍＬ,大塚製薬工場,後発品,,,16.8,,R7.6.13収載
外用薬,2612702X1012,ヨウ素,１ｇ,局,,,ヨウ素,,,,,10.3,,
外用薬,2612703X1017,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ,,,,,12.9,,
外用薬,2612703X1076,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ「ケンエー」,健栄製薬,,,,18.1,,
外用薬,2612703X1084,ヨードチンキ,１０ｍＬ,局,,※,ヨードチンキ（小堺）,小堺製薬,,,,18.1,,
外用薬,2612703X1122,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ「司生堂」,司生堂製薬,,,,18.1,,
外用薬,2612703X1149,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ「タイセイ」,大成薬品工業,,,,18.1,,
外用薬,2612703X1173,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ「東海」,東海製薬,,,,18.1,,
外用薬,2612703X1254,ヨードチンキ,１０ｍＬ,局,,※,ヨードチンキ（山善）,山善製薬,,,,18.1,,
外用薬,2612703X1300,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ「ニッコー」,日興製薬,,,,24.3,,
外用薬,2612703X1360,ヨードチンキ,１０ｍＬ,局,,,ヨードチンキ「東豊」,東豊薬品,,,,18.1,,
外用薬,2612704Q1068,希ヨードチンキ,１０ｍＬ,,,,山善稀ヨーチン,山善製薬,,,,16.5,,
外用薬,2612705X1040,ヨードチンキ,１０ｍＬ,,,,三丸ヨーチン,サンケミファ,,,,18.1,,
外用薬,2612706Q1032,ヨウ素,１０ｍＬ,,,,プレポダインスクラブ０．７５％,丸石製薬,後発品,,,21.9,,
外用薬,2612706Q2039,ヨウ素,１０ｍＬ,,,,プレポダインソリューション１％,丸石製薬,後発品,,,21.5,,
外用薬,2612706Q3035,ヨウ素,１０ｍＬ,,,,プレポダインフィールド１％,丸石製薬,後発品,,,29.0,,
外用薬,2612707X1015,ヨードホルム,１ｇ,局,,,ヨードホルム,,,,,19.3,,
外用薬,2614700X1018,オキシドール,１０ｍＬ,局,,,オキシドール,,,,,7.7,,
外用薬,2614700X1140,オキシドール,１０ｍＬ,局,,,オキシドール　シオエ,シオエ製薬,,,,8.0,,
外用薬,2614700X1166,オキシドール,１０ｍＬ,局,,,オキシドール「タイセイ」,大成薬品工業,,,,8.0,,
外用薬,2614700X1212,オキシドール,１０ｍＬ,局,,,オキシドール「ホエイ」,ヴィアトリス・ヘルスケア,,,,8.0,R8.3.31まで,
外用薬,2614700X1263,オキシドール,１０ｍＬ,局,,,オキシドール恵美須,恵美須薬品化工,,,,8.0,R8.3.31まで,
外用薬,2614700X1379,オキシドール,１０ｍＬ,局,,,オキシドール「ヨシダ」,吉田製薬,,,,8.9,,
外用薬,2614700X1441,オキシドール,１０ｍＬ,局,,,オキシドール消毒用液「マルイシ」,丸石製薬,,,,8.0,,
外用薬,2614701X1012,過マンガン酸カリウム,１０ｇ,局,,,過マンガン酸カリウム,,,,,15.7,,
外用薬,2615700X1015,イソプロパノール,１０ｍＬ,,,,イソプロパノール,,,,,9.8,,
外用薬,2615700X1082,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「ケンエー」,健栄製薬,,,,9.8,,
外用薬,2615700X1147,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「タイセイ」,大成薬品工業,,,,9.8,,
外用薬,2615700X1171,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「東海」,東海製薬,,,,9.8,,
外用薬,2615700X1210,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「マルイシ」,丸石製薬,,,,9.8,,
外用薬,2615700X1252,イソプロパノール,１０ｍＬ,局,,※,イソプロパノール（山善）,山善製薬,,,,9.8,,
外用薬,2615700X1279,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「イマヅ」,今津薬品工業,,,,9.8,,
外用薬,2615700X1287,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「カナダ」,金田直隆商店,,,,9.8,,
外用薬,2615700X1295,イソプロパノール,１０ｍＬ,局,,,イソプロパノール「ニッコー」,日興製薬,,,,9.8,,
外用薬,2615700X1333,イソプロパノール,１０ｍＬ,局,,,イソプロパノールワコー,富士フイルムワコーケミカル,,,,9.8,R8.3.31まで,
外用薬,2615701Q1015,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール５０％液,,,,,6.8,,
外用薬,2615701Q1074,イソプロパノール,５０％１０ｍＬ,,,,５０％イソプロ消アル「ヤマゼン」,山善製薬,,,,6.8,,
外用薬,2615701Q1090,イソプロパノール,５０％１０ｍＬ,,,※,５０％イソプロピルアルコール（丸石）,丸石製薬,,,,6.8,,
外用薬,2615701Q1139,イソプロパノール,５０％１０ｍＬ,,,,５０％消毒用イソプロパノール「東海」,東海製薬,,,,6.8,,
外用薬,2615701Q1147,イソプロパノール,５０％１０ｍＬ,,,,５０％消毒用イソプロパノール「ニッコー」,日興製薬,,,,6.8,,
外用薬,2615701Q1384,イソプロパノール,５０％１０ｍＬ,,,,５０％イソプロパノールワコー,富士フイルムワコーケミカル,,,,6.8,R8.3.31まで,
外用薬,2615701Q1457,イソプロパノール,５０％１０ｍＬ,,,,消毒用イソプロパノール液５０％「ヤクハン」,ヤクハン製薬,,,,6.8,,
外用薬,2615701Q1473,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「タイセイ」,大成薬品工業,,,,6.8,,
外用薬,2615701Q1481,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「ヨシダ」,吉田製薬,,,,6.8,,
外用薬,2615701Q1511,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「カネイチ」,兼一薬品工業,,,,6.8,,
外用薬,2615701Q1520,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「メタル」,中北薬品,,,,6.8,,
外用薬,2615701Q1538,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「イマヅ」,今津薬品工業,,,,6.8,,
外用薬,2615701Q1554,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「ニプロ」,ニプロ,,,,6.8,,
外用薬,2615701Q1562,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「ケンエー」,健栄製薬,,,,6.8,,
外用薬,2615701Q1570,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「東豊」,東豊薬品,,,,6.8,,
外用薬,2615701Q1589,イソプロパノール,５０％１０ｍＬ,,,,イソプロパノール消毒液５０％「シオエ」,シオエ製薬,,,,6.8,,
外用薬,2615701Q2011,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール７０％液,,,,,6.8,R8.3.31まで,
外用薬,2615701Q2100,イソプロパノール,７０％１０ｍＬ,,,,７０％消毒用イソプロパノール「ニッコー」,日興製薬,,,,6.8,,
外用薬,2615701Q2119,イソプロパノール,７０％１０ｍＬ,,,,７０％イソプロ消アル「ヤマゼン」,山善製薬,,,,6.8,,
外用薬,2615701Q2127,イソプロパノール,７０％１０ｍＬ,,,※,７０％イソプロピルアルコール（丸石）,丸石製薬,,,,6.8,,
外用薬,2615701Q2178,イソプロパノール,７０％１０ｍＬ,,,,７０％イソプロパノール「東海」,東海製薬,,,,6.8,,
外用薬,2615701Q2194,イソプロパノール,７０％１０ｍＬ,,,,７０％イソプロパノールワコー,富士フイルムワコーケミカル,,,,6.8,R8.3.31まで,
外用薬,2615701Q2283,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「タイセイ」,大成薬品工業,,,,6.8,,
外用薬,2615701Q2291,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「ヨシダ」,吉田製薬,,,,6.8,,
外用薬,2615701Q2321,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「カネイチ」,兼一薬品工業,,,,6.8,,
外用薬,2615701Q2330,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「メタル」,中北薬品,,,,6.8,,
外用薬,2615701Q2348,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「ニプロ」,ニプロ,,,,6.8,,
外用薬,2615701Q2356,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「ケンエー」,健栄製薬,,,,6.8,,
外用薬,2615701Q2364,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「東豊」,東豊薬品,,,,6.8,,
外用薬,2615701Q2372,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒Ｂ液７０％「ケンエー」,健栄製薬,,,,6.8,,
外用薬,2615701Q2380,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「シオエ」,シオエ製薬,,,,6.8,,
外用薬,2615701Q2402,イソプロパノール,７０％１０ｍＬ,,,,イソプロパノール消毒液７０％「ヤクハン」,ヤクハン製薬,,,,6.8,,
